"Time","power 3devo-recycling-station","power olsk-large-laser-1","power prusa-mini-1","power prusa-mini-2","power prusa-mk4-1","power prusa-mk4-2","power prusa-mk4-3","power prusa-xl-1"
2024-11-02 17:26:00,0 W,0 W,60.0 mW,0 W,0 W,0 W,0 W,0 W
2024-11-02 17:31:00,0 W,0 W,20 mW,40 mW,0 W,0 W,0 W,0 W
2024-11-02 17:36:00,0 W,0 W,20 mW,0 W,0 W,0 W,0 W,0 W
2024-11-02 17:41:00,0 W,0 W,0 W,20 mW,0 W,0 W,0 W,0 W
2024-11-02 17:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-02 17:51:00,0 W,0 W,20 mW,0 W,0 W,0 W,0 W,0 W
2024-11-02 17:56:00,0 W,0 W,20 mW,14.3 mW,0 W,0 W,0 W,0 W
2024-11-02 18:01:00,0 W,0 W,20 mW,20 mW,0 W,0 W,0 W,0 W
2024-11-02 18:06:00,0 W,0 W,20 mW,0 W,0 W,0 W,0 W,0 W
2024-11-02 18:11:00,0 W,0 W,0 W,20 mW,0 W,0 W,0 W,0 W
2024-11-02 18:16:00,0 W,0 W,20 mW,0 W,0 W,0 W,0 W,0 W
2024-11-02 18:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-02 18:26:00,0 W,0 W,0 W,20 mW,0 W,0 W,0 W,0 W
2024-11-02 18:31:00,0 W,0 W,0 W,20 mW,0 W,0 W,0 W,0 W
2024-11-02 18:36:00,0 W,0 W,0 W,40 mW,0 W,0 W,0 W,0 W
2024-11-02 18:41:00,0 W,0 W,16.7 mW,20 mW,0 W,0 W,0 W,0 W
2024-11-02 18:46:00,0 W,0 W,50 mW,14.3 mW,0 W,0 W,0 W,0 W
2024-11-02 18:51:00,0 W,0 W,40 mW,0 W,0 W,0 W,0 W,0 W
2024-11-02 18:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-02 19:01:00,0 W,0 W,0 W,20 mW,0 W,0 W,0 W,0 W
2024-11-02 19:06:00,0 W,0 W,20 mW,20 mW,0 W,0 W,0 W,0 W
2024-11-02 19:11:00,0 W,0 W,20 mW,0 W,0 W,0 W,0 W,0 W
2024-11-02 19:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-02 19:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-02 19:26:00,0 W,0 W,20 mW,20 mW,0 W,0 W,0 W,0 W
2024-11-02 19:31:00,0 W,0 W,60.0 mW,0 W,0 W,0 W,0 W,0 W
2024-11-02 19:36:00,0 W,0 W,14.3 mW,0 W,0 W,0 W,0 W,0 W
2024-11-02 19:41:00,0 W,0 W,20 mW,28.6 mW,0 W,0 W,0 W,0 W
2024-11-02 19:46:00,0 W,0 W,0 W,20 mW,0 W,0 W,0 W,0 W
2024-11-02 19:51:00,0 W,0 W,0 W,20 mW,0 W,0 W,0 W,0 W
2024-11-02 19:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-02 20:01:00,0 W,0 W,14.3 mW,0 W,0 W,0 W,0 W,0 W
2024-11-02 20:06:00,0 W,0 W,20 mW,20 mW,0 W,0 W,0 W,0 W
2024-11-02 20:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-02 20:16:00,0 W,0 W,0 W,20 mW,0 W,0 W,0 W,0 W
2024-11-02 20:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-02 20:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-02 20:31:00,0 W,0 W,0 W,20 mW,0 W,0 W,0 W,0 W
2024-11-02 20:36:00,0 W,0 W,0 W,20 mW,0 W,0 W,0 W,0 W
2024-11-02 20:41:00,0 W,0 W,16.7 mW,20 mW,0 W,0 W,0 W,0 W
2024-11-02 20:46:00,0 W,0 W,0 W,20 mW,0 W,0 W,0 W,0 W
2024-11-02 20:51:00,0 W,0 W,0 W,14.3 mW,0 W,0 W,0 W,0 W
2024-11-02 20:56:00,0 W,0 W,14.3 mW,20 mW,0 W,0 W,0 W,0 W
2024-11-02 21:01:00,0 W,0 W,20 mW,0 W,0 W,0 W,0 W,0 W
2024-11-02 21:06:00,0 W,0 W,20 mW,20 mW,0 W,0 W,0 W,0 W
2024-11-02 21:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-02 21:16:00,0 W,0 W,40 mW,0 W,0 W,0 W,0 W,0 W
2024-11-02 21:21:00,0 W,0 W,0 W,20 mW,0 W,0 W,0 W,0 W
2024-11-02 21:26:00,0 W,0 W,20 mW,14.3 mW,0 W,0 W,0 W,0 W
2024-11-02 21:31:00,0 W,0 W,16.7 mW,20 mW,0 W,0 W,0 W,0 W
2024-11-02 21:36:00,0 W,0 W,16.7 mW,0 W,0 W,0 W,0 W,0 W
2024-11-02 21:41:00,0 W,0 W,20 mW,20 mW,0 W,0 W,0 W,0 W
2024-11-02 21:46:00,0 W,0 W,20 mW,0 W,0 W,0 W,0 W,0 W
2024-11-02 21:51:00,0 W,0 W,20 mW,20 mW,0 W,0 W,0 W,0 W
2024-11-02 21:56:00,0 W,0 W,0 W,20 mW,0 W,0 W,0 W,0 W
2024-11-02 22:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-02 22:06:00,0 W,0 W,20 mW,20 mW,0 W,0 W,0 W,0 W
2024-11-02 22:11:00,0 W,0 W,16.7 mW,20 mW,0 W,0 W,0 W,0 W
2024-11-02 22:16:00,0 W,0 W,0 W,28.6 mW,0 W,0 W,0 W,0 W
2024-11-02 22:21:00,0 W,0 W,20 mW,0 W,0 W,0 W,0 W,0 W
2024-11-02 22:26:00,0 W,0 W,0 W,28.6 mW,0 W,0 W,0 W,0 W
2024-11-02 22:31:00,0 W,0 W,20 mW,14.3 mW,0 W,0 W,0 W,0 W
2024-11-02 22:36:00,0 W,0 W,0 W,20 mW,0 W,0 W,0 W,0 W
2024-11-02 22:41:00,0 W,0 W,33.3 mW,0 W,0 W,0 W,0 W,0 W
2024-11-02 22:46:00,0 W,0 W,25 mW,20 mW,0 W,0 W,0 W,0 W
2024-11-02 22:51:00,0 W,0 W,40 mW,0 W,0 W,0 W,0 W,0 W
2024-11-02 22:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-02 23:01:00,0 W,0 W,0 W,20 mW,0 W,0 W,0 W,0 W
2024-11-02 23:06:00,0 W,0 W,0 W,20 mW,0 W,0 W,0 W,0 W
2024-11-02 23:11:00,0 W,0 W,0 W,20 mW,0 W,0 W,0 W,0 W
2024-11-02 23:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-02 23:21:00,0 W,0 W,0 W,14.3 mW,0 W,0 W,0 W,0 W
2024-11-02 23:26:00,0 W,0 W,0 W,20 mW,0 W,0 W,0 W,0 W
2024-11-02 23:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-02 23:36:00,0 W,0 W,20 mW,20 mW,0 W,0 W,0 W,0 W
2024-11-02 23:41:00,0 W,0 W,0 W,20 mW,0 W,0 W,0 W,0 W
2024-11-02 23:46:00,0 W,0 W,20 mW,0 W,0 W,0 W,0 W,0 W
2024-11-02 23:51:00,0 W,0 W,0 W,20 mW,0 W,0 W,0 W,0 W
2024-11-02 23:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-03 00:01:00,0 W,0 W,20 mW,20 mW,0 W,0 W,0 W,0 W
2024-11-03 00:06:00,0 W,0 W,0 W,40 mW,0 W,0 W,0 W,0 W
2024-11-03 00:11:00,0 W,0 W,16.7 mW,0 W,0 W,0 W,0 W,0 W
2024-11-03 00:16:00,0 W,0 W,25 mW,0 W,0 W,0 W,0 W,0 W
2024-11-03 00:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-03 00:26:00,0 W,0 W,40 mW,20 mW,0 W,0 W,0 W,0 W
2024-11-03 00:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-03 00:36:00,0 W,0 W,20 mW,0 W,0 W,0 W,0 W,0 W
2024-11-03 00:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-03 08:51:00,0 W,0 W,0 W,0 W,0 W,0 W,13 W,0 W
2024-11-03 08:56:00,0 W,0 W,0 W,16.7 mW,0 W,0 W,13.0 W,0 W
2024-11-03 09:01:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.1 W,0 W
2024-11-03 09:06:00,0 W,0 W,20 mW,0 W,0 W,0 W,13.1 W,0 W
2024-11-03 09:11:00,0 W,0 W,0 W,0 W,0 W,0 W,13.1 W,0 W
2024-11-03 09:16:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.0 W,0 W
2024-11-03 09:21:00,0 W,0 W,20 mW,20 mW,0 W,0 W,13.0 W,0 W
2024-11-03 09:26:00,0 W,0 W,20 mW,0 W,0 W,0 W,13.1 W,0 W
2024-11-03 09:31:00,0 W,0 W,40 mW,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 09:36:00,0 W,0 W,20 mW,16.7 mW,0 W,0 W,13.0 W,0 W
2024-11-03 09:41:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.1 W,0 W
2024-11-03 09:46:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.0 W,0 W
2024-11-03 09:51:00,0 W,0 W,0 W,20 mW,0 W,0 W,13 W,0 W
2024-11-03 09:56:00,0 W,0 W,20 mW,20 mW,0 W,0 W,13.0 W,0 W
2024-11-03 10:01:00,0 W,0 W,40 mW,20 mW,0 W,0 W,13.1 W,0 W
2024-11-03 10:06:00,0 W,0 W,20 mW,22.2 mW,0 W,0 W,13.1 W,0 W
2024-11-03 10:11:00,0 W,0 W,20 mW,20 mW,0 W,0 W,13.1 W,0 W
2024-11-03 10:16:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.1 W,0 W
2024-11-03 10:21:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.1 W,0 W
2024-11-03 10:26:00,0 W,0 W,0 W,0 W,0 W,0 W,13.1 W,0 W
2024-11-03 10:31:00,0 W,0 W,40 mW,0 W,0 W,0 W,13.1 W,0 W
2024-11-03 10:36:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 10:41:00,0 W,0 W,20 mW,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 10:46:00,0 W,0 W,16.7 mW,0 W,0 W,0 W,13.1 W,0 W
2024-11-03 10:51:00,0 W,0 W,0 W,0 W,0 W,0 W,13.1 W,0 W
2024-11-03 10:56:00,0 W,0 W,40 mW,33.3 mW,0 W,0 W,13.1 W,0 W
2024-11-03 11:01:00,0 W,0 W,20 mW,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 11:06:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.1 W,0 W
2024-11-03 11:11:00,0 W,0 W,14.3 mW,0 W,0 W,0 W,13.1 W,0 W
2024-11-03 11:16:00,0 W,0 W,0 W,0 W,0 W,0 W,13.1 W,0 W
2024-11-03 11:21:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.1 W,0 W
2024-11-03 11:26:00,0 W,0 W,20 mW,20 mW,0 W,0 W,13.1 W,0 W
2024-11-03 11:31:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.1 W,0 W
2024-11-03 11:36:00,0 W,0 W,20 mW,0 W,0 W,0 W,13.1 W,0 W
2024-11-03 11:41:00,0 W,0 W,20 mW,20 mW,0 W,0 W,13.1 W,0 W
2024-11-03 11:46:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.1 W,0 W
2024-11-03 11:51:00,0 W,0 W,25 mW,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 11:56:00,0 W,0 W,20 mW,0 W,0 W,0 W,13.1 W,0 W
2024-11-03 12:01:00,0 W,0 W,0 W,0 W,0 W,0 W,13.1 W,0 W
2024-11-03 12:06:00,0 W,0 W,20 mW,20 mW,0 W,0 W,13.0 W,0 W
2024-11-03 12:11:00,0 W,0 W,20 mW,20 mW,0 W,0 W,13.1 W,0 W
2024-11-03 12:16:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.0 W,0 W
2024-11-03 12:21:00,0 W,0 W,0 W,0 W,0 W,0 W,13 W,0 W
2024-11-03 12:26:00,0 W,0 W,0 W,0 W,0 W,0 W,13 W,0 W
2024-11-03 12:31:00,0 W,0 W,20 mW,11.1 mW,0 W,0 W,13.1 W,0 W
2024-11-03 12:36:00,0 W,0 W,20 mW,20 mW,0 W,0 W,13.0 W,0 W
2024-11-03 12:41:00,0 W,0 W,0 W,0 W,0 W,0 W,13 W,0 W
2024-11-03 12:46:00,0 W,0 W,40 mW,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 12:51:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.0 W,0 W
2024-11-03 12:56:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 13:01:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.0 W,0 W
2024-11-03 13:06:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 13:11:00,0 W,0 W,20 mW,0 W,0 W,0 W,13 W,0 W
2024-11-03 13:16:00,0 W,0 W,16.7 mW,20 mW,0 W,0 W,13 W,0 W
2024-11-03 13:21:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 13:26:00,0 W,0 W,20 mW,42.9 mW,0 W,0 W,13 W,0 W
2024-11-03 13:31:00,0 W,0 W,20 mW,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 13:36:00,0 W,0 W,20 mW,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 13:41:00,0 W,0 W,20 mW,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 13:46:00,0 W,0 W,20 mW,20 mW,0 W,0 W,13 W,0 W
2024-11-03 13:51:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 13:56:00,0 W,0 W,20 mW,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 14:01:00,0 W,0 W,20 mW,14.3 mW,0 W,0 W,13.0 W,0 W
2024-11-03 14:06:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 14:11:00,0 W,0 W,20 mW,20 mW,0 W,0 W,13 W,0 W
2024-11-03 14:16:00,0 W,0 W,33.3 mW,20 mW,0 W,0 W,13 W,0 W
2024-11-03 14:21:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 14:26:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.1 W,0 W
2024-11-03 14:31:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 14:36:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 14:41:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 14:46:00,0 W,0 W,33.3 mW,20 mW,0 W,0 W,13.0 W,0 W
2024-11-03 14:51:00,0 W,0 W,0 W,28.6 mW,0 W,0 W,13 W,0 W
2024-11-03 14:56:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 15:01:00,0 W,0 W,40 mW,20 mW,0 W,0 W,13.0 W,0 W
2024-11-03 15:06:00,0 W,0 W,20 mW,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 15:11:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.0 W,0 W
2024-11-03 15:16:00,0 W,0 W,20 mW,0 W,0 W,0 W,13.1 W,0 W
2024-11-03 15:21:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.0 W,0 W
2024-11-03 15:26:00,0 W,0 W,20 mW,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 15:31:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.0 W,0 W
2024-11-03 15:36:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 15:41:00,0 W,0 W,0 W,0 W,0 W,0 W,13 W,0 W
2024-11-03 15:46:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 15:51:00,0 W,0 W,20 mW,20 mW,0 W,0 W,13 W,0 W
2024-11-03 15:56:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 16:01:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.0 W,0 W
2024-11-03 16:06:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.0 W,0 W
2024-11-03 16:11:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.0 W,0 W
2024-11-03 16:16:00,0 W,0 W,0 W,0 W,0 W,0 W,13.1 W,0 W
2024-11-03 16:21:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 16:26:00,0 W,0 W,0 W,0 W,0 W,0 W,13 W,0 W
2024-11-03 16:31:00,0 W,0 W,14.3 mW,0 W,0 W,0 W,13 W,0 W
2024-11-03 16:36:00,0 W,0 W,0 W,0 W,0 W,0 W,13 W,0 W
2024-11-03 16:41:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 16:46:00,0 W,0 W,0 W,20 mW,0 W,0 W,13 W,0 W
2024-11-03 16:51:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.0 W,0 W
2024-11-03 16:56:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 17:01:00,0 W,0 W,20 mW,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 17:06:00,0 W,0 W,20 mW,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 17:11:00,0 W,0 W,0 W,20 mW,0 W,0 W,13 W,0 W
2024-11-03 17:16:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 17:21:00,0 W,0 W,0 W,0 W,0 W,0 W,13 W,0 W
2024-11-03 17:26:00,0 W,0 W,0 W,0 W,0 W,0 W,13 W,0 W
2024-11-03 17:31:00,0 W,0 W,20 mW,20 mW,0 W,0 W,13.0 W,0 W
2024-11-03 17:36:00,0 W,0 W,20 mW,28.6 mW,0 W,0 W,13 W,0 W
2024-11-03 17:41:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 17:46:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.0 W,0 W
2024-11-03 17:51:00,0 W,0 W,14.3 mW,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 17:56:00,0 W,0 W,14.3 mW,20 mW,0 W,0 W,13.0 W,0 W
2024-11-03 18:01:00,0 W,0 W,20 mW,20 mW,0 W,0 W,13.0 W,0 W
2024-11-03 18:06:00,0 W,0 W,0 W,14.3 mW,0 W,0 W,13.0 W,0 W
2024-11-03 18:11:00,0 W,0 W,20 mW,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 18:16:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.0 W,0 W
2024-11-03 18:21:00,0 W,0 W,25 mW,40 mW,0 W,0 W,13 W,0 W
2024-11-03 18:26:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-03 18:31:00,0 W,0 W,0 W,14.3 mW,0 W,0 W,13.0 W,0 W
2024-11-03 18:36:00,0 W,0 W,20 mW,20 mW,0 W,0 W,13.0 W,0 W
2024-11-03 18:41:00,0 W,0 W,0 W,40 mW,0 W,0 W,13 W,0 W
2024-11-04 07:51:00,0 W,0 W,0 W,100 mW,0 W,0 W,13 W,0 W
2024-11-04 07:56:00,0 W,0 W,0 W,16.7 mW,0 W,0 W,12.9 W,0 W
2024-11-04 08:01:00,0 W,0 W,0 W,20 mW,0 W,0 W,12.9 W,0 W
2024-11-04 08:06:00,0 W,0 W,0 W,0 W,0 W,0 W,12.9 W,0 W
2024-11-04 08:11:00,0 W,0 W,16.7 mW,16.7 mW,0 W,0 W,12.9 W,0 W
2024-11-04 08:16:00,0 W,0 W,0 W,0 W,0 W,0 W,13 W,0 W
2024-11-04 08:21:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 08:26:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 08:31:00,0 W,0 W,25 mW,20 mW,0 W,0 W,13 W,0 W
2024-11-04 08:36:00,0 W,0 W,20 mW,0 W,0 W,0 W,13 W,0 W
2024-11-04 08:41:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.0 W,0 W
2024-11-04 08:46:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.0 W,0 W
2024-11-04 08:51:00,0 W,0 W,0 W,33.3 mW,0 W,0 W,12.9 W,0 W
2024-11-04 08:56:00,0 W,0 W,0 W,0 W,0 W,0 W,13 W,0 W
2024-11-04 09:01:00,0 W,0 W,0 W,14.3 mW,0 W,0 W,12.9 W,0 W
2024-11-04 09:06:00,0 W,0 W,0 W,20 mW,0 W,0 W,13 W,0 W
2024-11-04 09:11:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 09:16:00,0 W,0 W,20 mW,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 09:21:00,0 W,0 W,0 W,0 W,0 W,0 W,12.9 W,0 W
2024-11-04 09:26:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.0 W,0 W
2024-11-04 09:31:00,0 W,0 W,20 mW,14.3 mW,0 W,0 W,12.9 W,0 W
2024-11-04 09:36:00,0 W,0 W,20 mW,20 mW,0 W,0 W,13.0 W,0 W
2024-11-04 09:41:00,0 W,0 W,14.3 mW,20 mW,0 W,0 W,12.9 W,0 W
2024-11-04 09:46:00,0 W,0 W,16.7 mW,0 W,0 W,0 W,13 W,0 W
2024-11-04 09:51:00,0 W,0 W,20 mW,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 09:56:00,0 W,0 W,25 mW,25 mW,0 W,0 W,13.0 W,0 W
2024-11-04 10:01:00,0 W,0 W,20 mW,16.7 mW,0 W,0 W,12.9 W,0 W
2024-11-04 10:06:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 10:11:00,0 W,0 W,20 mW,0 W,0 W,0 W,12.9 W,0 W
2024-11-04 10:16:00,0 W,0 W,20 mW,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 10:21:00,0 W,0 W,28.6 mW,40 mW,0 W,0 W,12.9 W,0 W
2024-11-04 10:26:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.0 W,0 W
2024-11-04 10:31:00,0 W,0 W,20 mW,20 mW,0 W,0 W,13.0 W,0 W
2024-11-04 10:36:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.0 W,0 W
2024-11-04 10:41:00,0 W,0 W,11.1 mW,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 10:46:00,0 W,0 W,16.7 mW,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 10:51:00,0 W,0 W,0 W,16.7 mW,0 W,0 W,13.0 W,0 W
2024-11-04 10:56:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 11:01:00,0 W,0 W,40 mW,20 mW,0 W,0 W,13 W,0 W
2024-11-04 11:06:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 11:11:00,0 W,0 W,0 W,0 W,0 W,0 W,12.9 W,0 W
2024-11-04 11:16:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 11:21:00,0 W,0 W,0 W,0 W,0 W,0 W,12.9 W,0 W
2024-11-04 11:26:00,0 W,0 W,0 W,20 mW,0 W,0 W,12.9 W,0 W
2024-11-04 11:31:00,0 W,0 W,0 W,40 mW,0 W,0 W,12.9 W,0 W
2024-11-04 11:36:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 11:41:00,0 W,0 W,20 mW,20 mW,0 W,0 W,12.9 W,0 W
2024-11-04 11:46:00,0 W,0 W,0 W,20 mW,0 W,0 W,12.9 W,0 W
2024-11-04 11:51:00,0 W,0 W,0 W,16.7 mW,0 W,0 W,12.9 W,0 W
2024-11-04 11:56:00,0 W,0 W,0 W,25 mW,0 W,0 W,13.0 W,0 W
2024-11-04 12:01:00,0 W,0 W,20 mW,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 12:06:00,0 W,0 W,0 W,14.3 mW,0 W,0 W,13.0 W,0 W
2024-11-04 12:11:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 12:16:00,0 W,0 W,16.7 mW,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 12:21:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 12:26:00,0 W,0 W,25 mW,20 mW,0 W,0 W,13.0 W,0 W
2024-11-04 12:31:00,0 W,0 W,40 mW,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 12:36:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.0 W,0 W
2024-11-04 12:41:00,0 W,0 W,40 mW,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 12:46:00,0 W,0 W,20 mW,40 mW,0 W,0 W,13.0 W,0 W
2024-11-04 12:51:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 12:56:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 13:01:00,0 W,0 W,0 W,20 mW,0 W,0 W,12.9 W,0 W
2024-11-04 13:06:00,0 W,0 W,20 mW,33.3 mW,0 W,0 W,13.0 W,0 W
2024-11-04 13:11:00,0 W,0 W,20 mW,12.5 mW,0 W,0 W,12.9 W,0 W
2024-11-04 13:16:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 13:21:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.0 W,0 W
2024-11-04 13:26:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 13:31:00,0 W,0 W,20 mW,14.3 mW,0 W,0 W,13.0 W,0 W
2024-11-04 13:36:00,0 W,0 W,20 mW,20 mW,0 W,0 W,13 W,0 W
2024-11-04 13:41:00,0 W,0 W,0 W,14.3 mW,0 W,0 W,13.0 W,0 W
2024-11-04 13:46:00,0 W,0 W,0 W,33.3 mW,0 W,0 W,13.0 W,0 W
2024-11-04 13:51:00,0 W,0 W,16.7 mW,16.7 mW,0 W,0 W,13.0 W,0 W
2024-11-04 13:56:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 14:01:00,0 W,0 W,0 W,20 mW,0 W,0 W,13.0 W,0 W
2024-11-04 14:06:00,0 W,0 W,20 mW,20 mW,0 W,0 W,13 W,0 W
2024-11-04 14:11:00,0 W,0 W,14.3 mW,20 mW,0 W,0 W,13 W,0 W
2024-11-04 14:16:00,0 W,0 W,16.7 mW,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 14:21:00,0 W,0 W,0 W,37.5 mW,0 W,0 W,13.0 W,0 W
2024-11-04 14:26:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 14:31:00,0 W,0 W,20 mW,40 mW,0 W,0 W,13.0 W,0 W
2024-11-04 14:36:00,0 W,0 W,0 W,0 W,0 W,0 W,13.0 W,0 W
2024-11-04 14:41:00,0 W,0 W,20 mW,20 mW,0 W,0 W,13.0 W,0 W
2024-11-04 14:46:00,0 W,0 W,20 mW,0 W,0 W,0 W,12.9 W,0 W
2024-11-04 14:51:00,0 W,0 W,0 W,0 W,0 W,0 W,12.9 W,0 W
